,brand,ram_gb,storage_gb,expandable_storage,battery_type,battery_mah,rear_camera_mp,front_camera_mp,rear_camera_count,rating,reviews,price,display_inch,processor_family,warranty_months
833,Redmi,2 GB RAM,32 GB ROM,Expandable Upto 128 GB,standard battery,3000.0,13,,1,4.3,3666.0,6450,5.45,Other,12.0
834,Lenovo,2 GB RAM,16 GB ROM,Expandable Upto 32 GB,li-ion battery,2900.0,13,5.0,1,4.0,24533.0,7399,5.5,Mediatek,12.0
835,Asus,3 GB RAM,32 GB ROM,Expandable Upto 2 TB,standard battery,4000.0,15,8.0,2,4.3,12649.0,7999,6.26,Snapdragon,12.0
836,Panasonic,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,standard battery,2000.0,8,5.0,1,3.5,23.0,3990,5.0,Snapdragon,12.0
837,LG,4 GB RAM,128 GB ROM,Expandable Upto 2 TB,standard battery,3300.0,29,5.0,2,4.3,449.0,24999,6.0,Snapdragon,12.0
838,Gome,2 GB RAM,16 GB ROM,Expandable Upto 64 GB,standard battery,3500.0,31,,3,4.7,1.0,5999,5.99,,12.0
839,Mobiistar,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,standard battery,3000.0,13,13.0,1,3.8,57.0,5399,5.45,,12.0
840,Lenovo,2 GB RAM,16 GB ROM,Expandable Upto 32 GB,li-ion battery,2900.0,13,5.0,1,4.0,24533.0,7399,5.5,Mediatek,12.0
841,Asus,3 GB RAM,32 GB ROM,Expandable Upto 2 TB,standard battery,4000.0,15,8.0,2,4.3,12649.0,7999,6.26,Snapdragon,12.0
842,Panasonic,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,standard battery,2000.0,8,5.0,1,3.5,23.0,3990,5.0,Snapdragon,12.0
843,LG,4 GB RAM,128 GB ROM,Expandable Upto 2 TB,standard battery,3300.0,29,5.0,2,4.3,449.0,24999,6.0,Snapdragon,12.0
844,Gome,2 GB RAM,16 GB ROM,Expandable Upto 64 GB,standard battery,3500.0,31,,3,4.7,1.0,5999,5.99,,12.0
845,Mobiistar,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,standard battery,3000.0,13,13.0,1,3.8,57.0,5399,5.45,,12.0
846,Samsung,3 GB RAM,32 GB ROM,Expandable Upto 512 MB,standard battery,5000.0,18,8.0,2,4.3,147.0,10990,6.3,,12.0
847,LYF,1 GB RAM,8 GB ROM,Expandable Upto 128 GB,standard battery,2000.0,8,2.0,1,3.5,274.0,3699,4.5,,12.0
848,Samsung,1.5 GB RAM,8 GB ROM,Expandable Upto 128 GB,standard battery,2600.0,13,5.0,1,4.3,2290.0,7990,5.0,Other,12.0
849,Lava,512 MB RAM,8 GB ROM,,li-ion battery,1750.0,5,0.0,1,3.5,107.0,3199,4.5,,12.0
850,Tecno,2 GB RAM,16 GB ROM,,standard battery,3050.0,15,13.0,2,4.1,40.0,6089,5.5,,12.0
851,Infinix,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,li-ion polymer battery,3050.0,13,8.0,1,4.0,4013.0,7499,5.45,Mediatek,12.0
852,Infinix,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,li-ion polymer battery,3050.0,13,8.0,1,4.0,4013.0,7499,5.45,Mediatek,12.0
853,Gionee,4 GB RAM,32 GB ROM,Expandable Upto 128 GB,standard battery,3130.0,13,8.0,1,3.6,75.0,7499,5.5,Mediatek,12.0
854,Infinix,3 GB RAM,32 GB ROM,Expandable Upto 256 GB,standard battery,4000.0,23,32.0,3,4.2,3923.0,9599,6.21,Mediatek,12.0
855,Gionee,3 GB RAM,16 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,13,16.0,1,4.0,483.0,6450,5.2,Other,12.0
856,Redmi,2 GB RAM,16 GB ROM,Expandable Upto 128 GB,standard battery,3000.0,13,5.0,1,4.3,3666.0,5990,5.45,,12.0
857,Lenovo,4 GB RAM,64 GB ROM,Expandable Upto 2 TB,standard battery,4050.0,26,16.0,3,4.1,367.0,11499,6.22,Other,12.0
858,Nokia,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,3500.0,61,20.0,3,4.1,339.0,16399,6.3,Snapdragon,12.0
859,Nokia,6 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,3500.0,61,20.0,3,4.2,611.0,16399,6.3,Snapdragon,12.0
860,LYF,2 GB RAM,16 GB ROM,,li-polymer battery,2920.0,13,5.0,1,3.5,1.0,4999,5.0,Snapdragon,24.0
861,Lava,2 GB RAM,32 GB ROM,,li-po battery,3200.0,15,5.0,2,3.8,10.0,6299,5.71,Mediatek,12.0
862,Google,4 GB RAM,64 GB ROM,,standard battery,3700.0,14,8.0,1,4.5,229.0,34999,6.0,Snapdragon,
863,XOLO,2 GB RAM,16 GB ROM,Expandable Upto 32 GB,standard battery,3000.0,8,5.0,1,4.1,189.0,4299,5.45,,12.0
864,Redmi,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,4000.0,14,32.0,2,4.4,225.0,13999,6.26,Snapdragon,12.0
865,Samsung,2 GB RAM,16 GB ROM,Expandable Upto 128 GB,li-ion battery,3100.0,13,5.0,1,4.2,17752.0,10990,5.2,Snapdragon,12.0
866,Nokia,3 GB RAM,32 GB ROM,,standard battery,2970.0,16,,1,4.0,21.0,7990,5.5,,12.0
867,Redmi,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,5020.0,63,16.0,4,4.2,107.0,12999,6.67,Snapdragon,12.0
868,Lava,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,li-polymer battery,3000.0,8,2.0,1,3.7,36.0,6849,5.5,,12.0
869,Gionee,4 GB RAM,64 GB ROM,,standard battery,3130.0,13,,1,3.6,75.0,7997,5.5,,12.0
870,POCO,8 GB RAM,256 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,17,20.0,2,4.5,3102.0,22999,6.18,Snapdragon,12.0
871,Samsung,3 GB RAM,16 GB ROM,Expandable Upto 256 GB,li-ion battery,3300.0,13,8.0,1,4.3,55351.0,11200,5.5,Exynos,12.0
872,Samsung,4 GB RAM,32 GB ROM,Expandable Upto 256 GB,standard battery,3000.0,18,8.0,2,4.3,343.0,10999,5.5,Exynos,12.0
873,Samsung,6 GB RAM,128 GB ROM,Expandable Upto 512 GB,lithium-ion battery,4000.0,24,8.0,2,4.6,274.0,73600,6.4,,12.0
874,LYF,3 GB RAM,16 GB ROM,Expandable Upto 64 GB,li-polymer battery,2300.0,13,5.0,1,3.7,514.0,4999,5.0,Mediatek,12.0
875,Redmi,6 GB RAM,64 GB ROM,,li-polymer battery,4000.0,69,20.0,3,4.5,5085.0,21999,6.39,Snapdragon,12.0
876,Redmi,3 GB RAM,32 GB ROM,Expandable Upto 256 GB,lithium-polymer battery,3000.0,17,5.0,2,4.4,40585.0,6800,5.45,Mediatek,12.0
877,Micromax,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,standard battery,2000.0,5,0.0,1,3.7,675.0,3449,5.0,Spreadtrum,12.0
878,Samsung,512 MB RAM,4 GB ROM,Expandable Upto 128 GB,li-ion battery,1800.0,5,2.0,1,3.9,247.0,4988,4.3,,12.0
879,Samsung,8 GB RAM,512 GB ROM,Expandable Upto 1 TB,lithium-ion battery,4500.0,65,32.0,3,4.5,2616.0,47999,6.7,Snapdragon,12.0
880,Samsung,2 GB RAM,16 GB ROM,Expandable Upto 128 GB,li-ion battery,3100.0,13,5.0,1,4.2,17752.0,10090,5.2,Snapdragon,12.0
881,OPPO,3 GB RAM,32 GB ROM,Expandable Upto 256 GB,standard battery,3200.0,13,16.0,1,4.3,1191.0,6490,6.0,Other,12.0
882,Realme,6 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-ion battery,3500.0,18,16.0,2,4.5,10038.0,13990,6.3,Snapdragon,12.0
883,Realme,6 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-ion battery,3500.0,18,16.0,2,4.5,10038.0,11490,6.3,Snapdragon,12.0
884,Realme,6 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-ion battery,3500.0,18,16.0,2,4.5,10038.0,13990,6.3,Snapdragon,12.0
885,Realme,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-ion battery,3500.0,18,16.0,2,4.5,44638.0,11490,6.3,Snapdragon,12.0
886,Redmi,1 GB RAM,16 GB ROM,Expandable Upto 128 GB,li polymer battery,3000.0,8,5.0,1,4.3,13123.0,4999,5.0,Snapdragon,12.0
887,Moto,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,3000.0,15,8.0,2,4.1,6383.0,7999,6.1,Mediatek,12.0
888,Vivo,4 GB RAM,32 GB ROM,Expandable Upto 256 GB,li-ion battery,3260.0,18,16.0,2,4.4,2926.0,16990,6.3,Snapdragon,12.0
889,Vivo,3 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-ion battery,4030.0,15,8.0,2,4.4,714.0,12490,6.22,Mediatek,12.0
890,Samsung,1.5 GB RAM,8 GB ROM,Expandable Upto 128 GB,li-ion battery,2600.0,8,5.0,1,4.3,27017.0,8192,5.0,Exynos,12.0
891,Micromax,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,li-ion battery,1800.0,5,2.0,1,3.8,1314.0,3199,4.5,Spreadtrum,12.0
892,Micromax,3 GB RAM,16 GB ROM,,li-ion battery,2000.0,8,5.0,1,3.6,670.0,4399,5.0,Mediatek,12.0
893,Micromax,1 GB RAM,16 GB ROM,Expandable Upto 32 GB,polymer battery,5000.0,5,5.0,1,3.9,360.0,6999,5.45,Other,12.0
894,Asus,3 GB RAM,32 GB ROM,Expandable Upto 2 TB,polymer battery,5000.0,13,8.0,1,4.0,5158.0,14999,5.2,Mediatek,12.0
895,Honor,4 GB RAM,64 GB ROM,,standard battery,3000.0,12,,1,4.3,958.0,10490,5.2,,12.0
896,Micromax,1 GB RAM,4 GB ROM,Expandable Upto 32 GB,standard battery,2000.0,8,2.0,1,3.9,747.0,9005,5.0,Other,12.0
897,Realme,6 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,4300.0,86,16.0,4,4.4,3991.0,17999,6.6,Snapdragon,
898,Honor,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,3000.0,15,13.0,2,4.3,12119.0,16999,5.65,Kirin,12.0
899,Vivo,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-ion battery,3225.0,16,24.0,1,4.4,2706.0,22221,5.99,Snapdragon,12.0
900,Ziox,512 MB RAM,4 GB ROM,Expandable Upto 32 GB,standard battery,1600.0,2,0.0,1,3.1,2.0,2499,4.0,,12.0
901,Nokia,4 GB RAM,64 GB ROM,Expandable Upto 400 GB,standard battery,3500.0,25,20.0,2,4.3,1372.0,14999,6.18,Snapdragon,12.0
902,OPPO,3 GB RAM,64 GB ROM,,standard battery,5000.0,24,8.0,4,4.4,200.0,13980,6.5,Snapdragon,12.0
903,Celkon,2 GB RAM,16 GB ROM,,standard battery,2500.0,8,,1,3.6,14.0,6495,5.0,,12.0
904,Gome,2 GB RAM,16 GB ROM,,standard battery,3000.0,13,,1,4.1,4.0,3999,5.45,,12.0
905,Gome,2 GB RAM,16 GB ROM,,standard battery,3000.0,13,,1,4.1,4.0,3650,5.45,,12.0
906,Micromax,4 GB RAM,64 GB ROM,Expandable Upto 128 GB,standard battery,2730.0,13,13.0,1,3.7,186.0,5799,5.2,Snapdragon,12.0
907,Asus,4 GB RAM,64 GB ROM,Expandable Upto 2 TB,standard battery,5000.0,17,13.0,2,4.3,10998.0,11999,6.26,Snapdragon,12.0
908,Mobiistar,2 GB RAM,16 GB ROM,,standard battery,3000.0,8,8.0,1,4.0,52.0,4598,5.34,,12.0
909,Moto,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,3000.0,15,8.0,2,4.1,56.0,14999,5.9,Snapdragon,12.0
910,Redmi,6 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,53,13.0,2,4.4,25217.0,12999,6.3,Snapdragon,
911,Vivo,4 GB RAM,128 GB ROM,Expandable Upto 256 GB,lithium polymer battery,4500.0,26,32.0,3,4.5,732.0,18990,6.38,Mediatek,12.0
912,Blackbear,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,standard battery,2400.0,12,5.0,2,3.2,7.0,3749,5.0,,12.0
913,Blackbear,1 GB RAM,8 GB ROM,,standard battery,2400.0,8,,1,3.2,7.0,3749,5.0,,12.0
914,Lenovo,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,standard battery,4000.0,13,8.0,1,4.1,355.0,11499,5.2,Mediatek,12.0
915,Samsung,1 GB RAM,8 GB ROM,Expandable Upto 128 GB,standard battery,2050.0,5,2.0,1,4.0,261.0,5896,4.5,Other,12.0
916,Redmi,2 GB RAM,32 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,12,5.0,1,4.3,27670.0,6699,5.45,Snapdragon,24.0
917,Panasonic,1 GB RAM,16 GB ROM,Expandable Upto 128 GB,lithium ion battery,2200.0,8,5.0,1,3.9,293.0,3999,5.0,Mediatek,12.0
918,Itel,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,standard battery,2050.0,2,0.0,1,4.1,8.0,3399,5.0,,12.0
919,Redmi,2 GB RAM,32 GB ROM,,standard battery,4000.0,12,,1,4.3,1036.0,7078,6.26,,12.0
920,Redmi,2 GB RAM,32 GB ROM,,standard battery,4000.0,12,,1,4.3,1036.0,7995,6.26,,12.0
921,Realme,3 GB RAM,32 GB ROM,Expandable Upto 256 GB,li-ion battery,4230.0,15,8.0,2,4.5,49953.0,8979,6.2,Snapdragon,12.0
922,Honor,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,lithium polymer battery,3400.0,15,24.0,2,4.4,6766.0,11599,6.21,Kirin,12.0
923,Honor,3 GB RAM,32 GB ROM,Expandable Upto 512 GB,lithium polymer battery,3400.0,15,24.0,2,4.4,2808.0,13999,6.21,Kirin,12.0
924,Honor,6 GB RAM,256 GB ROM,Expandable Upto 512 GB,li-polymer battery,4000.0,58,16.0,3,3.9,884.0,17999,6.59,Kirin,12.0
925,Honor,4 GB RAM,64 GB ROM,Expandable Upto 128 GB,standard battery,3340.0,18,13.0,2,4.3,10408.0,10250,5.9,Kirin,12.0
926,InFocus,3 GB RAM,16 GB ROM,Expandable Upto 64 GB,standard battery,2900.0,13,8.0,1,3.7,41.0,4889,5.5,Other,12.0
927,Zen,1 GB RAM,8 GB ROM,,standard battery,2900.0,5,,1,3.3,33.0,3739,5.5,,12.0
928,Redmi,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,4000.0,14,32.0,2,4.4,225.0,10465,6.26,Snapdragon,12.0
929,Gome,6 GB RAM,128 GB ROM,Expandable Upto 256 GB,standard battery,3100.0,13,13.0,1,3.4,3.0,9988,5.99,,6.0
930,Redmi,2 GB RAM,32 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,12,5.0,1,4.3,27670.0,6699,5.45,Snapdragon,24.0
931,Honor,4 GB RAM,64 GB ROM,,standard battery,3750.0,22,16.0,2,4.4,734.0,11599,6.5,Kirin,12.0
932,Honor,4 GB RAM,64 GB ROM,,standard battery,3750.0,22,16.0,2,4.4,734.0,11599,6.5,Kirin,12.0
933,Tecno,2 GB RAM,32 MB ROM,,standard battery,5000.0,13,,1,4.1,1.0,9490,6.6,,12.0
934,Moto,4 GB RAM,64 GB ROM,Expandable Upto 512 GB,standard battery,3000.0,15,8.0,2,4.1,6383.0,7999,6.1,Mediatek,12.0
935,Lava,2 GB RAM,32 GB ROM,Expandable Upto 32 GB,li-polymer battery,2500.0,8,5.0,1,3.8,47.0,6379,5.0,Other,12.0
936,Lava,2 GB RAM,32 GB ROM,Expandable Upto 32 GB,li-polymer battery,2500.0,8,5.0,1,3.8,47.0,6379,5.0,Other,12.0
937,Redmi,3 GB RAM,32 GB ROM,Expandable Upto 256 GB,standard battery,4000.0,53,13.0,2,4.4,27260.0,9999,6.3,Snapdragon,
938,Panasonic,1 GB RAM,16 GB ROM,Expandable Upto 64 GB,lithium polymer battery,2300.0,5,5.0,1,4.0,1269.0,4499,5.34,Other,12.0
939,OnePlus,12 GB RAM,256 GB ROM,,standard battery,4510.0,61,16.0,3,,,59990,6.78,Snapdragon,12.0
940,OnePlus,8 GB RAM,128 GB ROM,,standard battery,4510.0,61,16.0,3,,,54999,6.78,Snapdragon,12.0
941,Zen,1 GB RAM,8 GB ROM,,standard battery,1750.0,2,,1,3.6,103.0,3099,4.0,,12.0
942,Samsung,3 GB RAM,32 GB ROM,,li-ion battery,3300.0,13,13.0,1,4.3,243.0,11980,5.5,Exynos,12.0
943,Zen,2 GB RAM,16 GB ROM,,standard battery,2100.0,5,,1,3.8,17.0,3199,5.0,,12.0
944,POCO,6 GB RAM,128 GB ROM,Expandable Upto 512 GB,lithium-ion polymer battery,4500.0,76,20.0,4,4.5,736.0,18499,6.67,Snapdragon,12.0
945,Samsung,1.5 GB RAM,8 GB ROM,Expandable Upto 128 GB,li-ion battery,3000.0,13,5.0,1,4.2,25550.0,7990,5.5,Snapdragon,12.0
946,Lava,3 GB RAM,32 GB ROM,Expandable Upto 128 GB,standard battery,3000.0,13,13.0,1,4.5,14.0,7999,5.7,Other,12.0
947,Samsung,1 GB RAM,16 GB ROM,Expandable Upto 256 GB,lithium-ion battery,2600.0,5,5.0,1,4.2,259.0,5280,5.0,Exynos,12.0
948,Tecno,3 GB RAM,32 GB ROM,Expandable Upto 256 GB,standard battery,3500.0,21,16.0,2,3.7,8.0,10999,6.2,,6.0
949,Vivo,2 GB RAM,16 GB ROM,Expandable Upto 256 GB,li-ion battery,3260.0,13,5.0,1,4.4,336.0,7890,6.22,Mediatek,12.0
950,Gionee,1 GB RAM,16 GB ROM,Expandable Upto 128 GB,li-ion polymer battery,2300.0,8,5.0,1,3.7,201.0,9075,5.0,,12.0
951,Lava,256 MB RAM,512 MB ROM,Expandable Upto 32 GB,li-ion battery,1400.0,2,0.0,1,3.2,252.0,1999,4.0,Spreadtrum,12.0
952,Lava,256 MB RAM,512 MB ROM,Expandable Upto 32 GB,li-ion battery,1400.0,2,0.0,1,3.2,252.0,1999,4.0,Spreadtrum,12.0
953,Samsung,512 MB RAM,4 GB ROM,Expandable Upto 128 GB,li-ion battery,1800.0,5,2.0,1,3.9,247.0,4988,4.3,,12.0
954,Lava,3 GB RAM,32 GB ROM,,li-po battery,3500.0,15,8.0,2,4.2,12.0,8499,6.22,Mediatek,12.0
955,XOLO,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-polymer battery battery,3260.0,18,16.0,2,4.0,13.0,9199,6.22,Mediatek,
956,XOLO,6 GB RAM,128 GB ROM,Expandable Upto 256 GB,li-polymer battery battery,3260.0,18,16.0,2,4.2,16.0,11199,6.22,Mediatek,
957,Moto,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,3000.0,15,8.0,2,4.1,56.0,14999,5.9,Snapdragon,12.0
958,Karbonn,2 GB RAM,16 GB ROM,Expandable Upto 32 GB,standard battery,2300.0,5,,1,4.1,234.0,3699,5.0,,12.0
959,OPPO,6 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,3600.0,18,25.0,2,4.3,107.0,17989,6.41,Snapdragon,
960,Lenovo,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,3760.0,18,8.0,2,4.1,129.0,7499,5.99,Snapdragon,12.0
961,Lava,2 GB RAM,16 GB ROM,Expandable Upto 128 GB,standard battery,3000.0,13,13.0,1,4.4,33.0,5999,5.7,Other,12.0
962,Lava,512 MB RAM,8 GB ROM,Expandable Upto 32 GB,li-ion battery,1750.0,5,0.0,1,3.6,192.0,4149,4.0,,12.0
963,Infinix,3 GB RAM,32 GB ROM,Expandable Upto 256 GB,standard battery,4000.0,23,32.0,3,4.2,3923.0,9599,6.21,Mediatek,12.0
964,Redmi,2 GB RAM,32 GB ROM,Expandable Upto 128 GB,standard battery,3000.0,13,,1,4.3,3666.0,5742,5.45,Other,12.0
965,Redmi,3 GB RAM,32 GB ROM,Expandable Upto 512 GB,standard battery,5000.0,12,8.0,1,4.3,10076.0,7499,6.22,Snapdragon,12.0
966,Panasonic,3 GB RAM,32 GB ROM,Expandable Upto 32 GB,standard battery,2350.0,13,5.0,1,3.7,1332.0,6190,5.0,,12.0
967,Samsung,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,lithium-ion battery,3500.0,21,16.0,2,4.4,8026.0,19990,6.0,Snapdragon,12.0
968,Micromax,1 GB RAM,16 GB ROM,,standard battery,5000.0,5,,1,3.9,114.0,4899,5.2,,12.0
969,Lava,512 MB RAM,8 GB ROM,Expandable Upto 32 GB,li-ion battery,1750.0,5,0.0,1,3.6,163.0,2999,4.5,,12.0
970,Gionee,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,4550.0,18,20.0,2,4.1,710.0,16499,6.0,Mediatek,12.0
971,Samsung,6 GB RAM,128 GB ROM,,li-ion battery,4000.0,61,32.0,3,4.3,915.0,26900,6.4,Exynos,12.0
972,Redmi,3 GB RAM,64 GB ROM,Expandable Upto 256 GB,lithium-polymer battery,3000.0,17,5.0,2,4.4,40585.0,7290,5.45,Mediatek,12.0
973,Google,4 GB RAM,64 GB ROM,,standard battery,3700.0,14,8.0,1,4.5,229.0,34999,6.0,Snapdragon,
974,OPPO,6 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,53,16.0,2,4.4,11506.0,20990,6.5,Mediatek,
975,OPPO,6 GB RAM,64 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,53,16.0,2,4.4,11506.0,24990,6.5,Mediatek,
976,Asus,6 GB RAM,64 GB ROM,Expandable Upto 2 TB,standard battery,5000.0,17,13.0,2,4.3,1955.0,13999,6.26,Snapdragon,12.0
977,Redmi,2 GB RAM,16 GB ROM,Expandable Upto 256 GB,li-polymer battery,4000.0,12,5.0,1,4.3,27670.0,6499,5.45,Snapdragon,24.0
978,Gionee,1 GB RAM,16 GB ROM,Expandable Upto 128 GB,li-ion polymer battery,2300.0,8,5.0,1,3.7,201.0,4290,5.0,Other,12.0
979,Micromax,1 GB RAM,8 GB ROM,Expandable Upto 32 MB,standard battery,2000.0,5,2.0,1,3.8,105.0,3590,5.0,,12.0
980,Nextbit,3 GB RAM,32 GB ROM,,li-ion battery,2680.0,13,5.0,1,4.0,516.0,19999,5.2,Snapdragon,12.0
981,Gionee,4 GB RAM,64 GB ROM,Expandable Upto 256 GB,standard battery,4550.0,18,20.0,2,4.1,710.0,10499,6.0,Mediatek,12.0
982,XOLO,1 GB RAM,8 GB ROM,Expandable Upto 32 GB,li-ion battery,2100.0,8,2.0,1,3.8,81.0,8990,5.0,Mediatek,12.0
983,Samsung,4 GB RAM,256 GB ROM,Expandable Upto 400 GB,standard battery,3000.0,12,8.0,1,4.4,2331.0,65900,5.8,Exynos,12.0
